filename,class,width,height,size_bytes,filepath
CPH-Baetidae sp.-412-t.png,Baetidae sp,600,450,350459,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-412-t.png
CPH-Baetidae sp.-455-t.png,Baetidae sp,600,450,338353,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-455-t.png
CPH-Baetidae sp.-410-t.png,Baetidae sp,600,450,348445,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-410-t.png
CPH-Baetidae sp.-468-t.png,Baetidae sp,600,450,342173,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-468-t.png
CPH-Baetidae sp.-495-t.png,Baetidae sp,600,338,246570,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-495-t.png
CPH-Baetidae sp.-409-t.png,Baetidae sp,600,450,341245,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-409-t.png
CPH-Baetidae sp.-471-t.png,Baetidae sp,600,450,343371,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-471-t.png
CPH-Baetidae sp.-434-t.png,Baetidae sp,600,450,327831,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-434-t.png
CPH-Baetidae sp.-417-t.png,Baetidae sp,600,450,334702,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-417-t.png
CPH-Baetidae sp.-452-t.png,Baetidae sp,600,450,346108,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-452-t.png
CPH-Baetidae sp.-492-t.png,Baetidae sp,600,338,271803,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-492-t.png
CPH-Baetidae sp.-433-t.png,Baetidae sp,600,450,346248,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-433-t.png
CPH-Baetidae sp.-476-t.png,Baetidae sp,600,450,353022,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-476-t.png
CPH-Baetidae sp.-489-t.png,Baetidae sp,600,450,334496,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-489-t.png
CPH-Baetidae sp.-431-t.png,Baetidae sp,600,450,331134,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-431-t.png
CPH-Baetidae sp.-474-t.png,Baetidae sp,600,450,360865,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-474-t.png
CPH-Baetidae sp.-449-t.png,Baetidae sp,600,450,333649,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-449-t.png
CPH-Baetidae sp.-399-t.png,Baetidae sp,600,450,332828,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-399-t.png
CPH-Baetidae sp.-490-t.png,Baetidae sp,600,338,255643,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-490-t.png
CPH-Baetidae sp.-428-t.png,Baetidae sp,600,450,344733,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-428-t.png
CPH-Baetidae sp.-415-t.png,Baetidae sp,600,450,336501,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-415-t.png
CPH-Baetidae sp.-450-t.png,Baetidae sp,600,450,336675,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-450-t.png
CPH-Baetidae sp.-469-t.png,Baetidae sp,600,450,353784,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-469-t.png
CPH-Baetidae sp.-494-t.png,Baetidae sp,600,338,232225,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-494-t.png
CPH-Baetidae sp.-411-t.png,Baetidae sp,600,450,365211,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-411-t.png
CPH-Baetidae sp.-454-t.png,Baetidae sp,600,450,351029,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-454-t.png
CPH-Baetidae sp.-472-v.png,Baetidae sp,600,450,349352,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-472-v.png
CPH-Baetidae sp.-435-t.png,Baetidae sp,600,450,334633,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-435-t.png
CPH-Baetidae sp.-470-t.png,Baetidae sp,600,450,339088,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-470-t.png
CPH-Baetidae sp.-408-t.png,Baetidae sp,600,450,342324,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-408-t.png
CPH-Baetidae sp.-437-t.png,Baetidae sp,600,450,344912,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-437-t.png
CPH-Baetidae sp.-413-t.png,Baetidae sp,600,450,347691,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-413-t.png
CPH-Baetidae sp.-456-t.png,Baetidae sp,600,450,346293,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-456-t.png
CPH-Baetidae sp.-496-t.png,Baetidae sp,600,338,254461,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Baetidae sp/CPH-Baetidae sp.-496-t.png
CPH-Erpobdella sp.-684-t.png,Erpobdella sp,600,450,347118,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-684-t.png
CPH-Erpobdella sp.-740-t.png,Erpobdella sp,600,450,337007,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-740-t.png
CPH-Erpobdella sp.-705-t.png,Erpobdella sp,600,450,335028,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-705-t.png
CPH-Erpobdella sp.-738-t.png,Erpobdella sp,600,450,328589,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-738-t.png
CPH-Erpobdella sp.-811-v.png,Erpobdella sp,600,450,337588,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-811-v.png
CPH-Erpobdella sp.-662-t.png,Erpobdella sp,600,338,241225,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-662-t.png
CPH-Erpobdella sp.-742-t.png,Erpobdella sp,600,450,319455,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-742-t.png
CPH-Erpobdella sp.-707-t.png,Erpobdella sp,600,450,339027,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-707-t.png
CPH-Erpobdella sp.-764-v.png,Erpobdella sp,600,338,237371,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-764-v.png
CPH-Erpobdella sp.-686-t.png,Erpobdella sp,600,450,351051,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-686-t.png
CPH-Erpobdella sp.-723-t.png,Erpobdella sp,600,450,329940,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-723-t.png
CPH-Erpobdella sp.-646-t.png,Erpobdella sp,600,338,241314,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-646-t.png
CPH-Erpobdella sp.-727-t.png,Erpobdella sp,600,450,328831,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-727-t.png
CPH-Erpobdella sp.-682-t.png,Erpobdella sp,600,450,336929,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-682-t.png
CPH-Erpobdella sp.-642-t.png,Erpobdella sp,600,338,248897,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-642-t.png
CPH-Erpobdella sp.-852-v.png,Erpobdella sp,600,450,327134,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-852-v.png
CPH-Erpobdella sp.-779-v.png,Erpobdella sp,600,338,242600,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-779-v.png
CPH-Erpobdella sp.-666-t.png,Erpobdella sp,600,450,334028,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-666-t.png
CPH-Erpobdella sp.-703-t.png,Erpobdella sp,600,450,338864,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-703-t.png
CPH-Erpobdella sp.-701-t.png,Erpobdella sp,600,450,337686,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-701-t.png
CPH-Erpobdella sp.-659-t.png,Erpobdella sp,600,338,250798,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-659-t.png
CPH-Erpobdella sp.-699-t.png,Erpobdella sp,600,450,339854,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-699-t.png
CPH-Erpobdella sp.-831-v.png,Erpobdella sp,600,450,329933,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-831-v.png
CPH-Erpobdella sp.-640-t.png,Erpobdella sp,600,338,257827,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-640-t.png
CPH-Erpobdella sp.-718-t.png,Erpobdella sp,600,450,336839,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-718-t.png
CPH-Erpobdella sp.-725-t.png,Erpobdella sp,600,450,39346,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-725-t.png
CPH-Erpobdella sp.-638-t.png,Erpobdella sp,600,450,332626,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-638-t.png
CPH-Erpobdella sp.-680-t.png,Erpobdella sp,600,450,330299,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-680-t.png
CPH-Erpobdella sp.-706-t.png,Erpobdella sp,600,450,351980,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-706-t.png
CPH-Erpobdella sp.-743-t.png,Erpobdella sp,600,450,336394,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-743-t.png
CPH-Erpobdella sp.-663-t.png,Erpobdella sp,600,450,332176,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-663-t.png
CPH-Erpobdella sp.-812-v.png,Erpobdella sp,600,450,344645,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-812-v.png
CPH-Erpobdella sp.-647-t.png,Erpobdella sp,600,338,237504,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-647-t.png
CPH-Erpobdella sp.-722-t.png,Erpobdella sp,600,450,331301,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-722-t.png
CPH-Erpobdella sp.-798-v.png,Erpobdella sp,600,450,347854,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-798-v.png
CPH-Erpobdella sp.-687-t.png,Erpobdella sp,600,450,348588,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-687-t.png
CPH-Erpobdella sp.-720-t.png,Erpobdella sp,600,450,344053,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-720-t.png
CPH-Erpobdella sp.-685-t.png,Erpobdella sp,600,450,352237,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-685-t.png
CPH-Erpobdella sp.-678-t.png,Erpobdella sp,600,450,341071,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-678-t.png
CPH-Erpobdella sp.-661-t.png,Erpobdella sp,600,338,232747,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-661-t.png
CPH-Erpobdella sp.-783-v.png,Erpobdella sp,600,450,341380,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-783-v.png
CPH-Erpobdella sp.-739-t.png,Erpobdella sp,600,450,326330,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-739-t.png
CPH-Erpobdella sp.-704-t.png,Erpobdella sp,600,450,332167,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-704-t.png
CPH-Erpobdella sp.-741-t.png,Erpobdella sp,600,450,312429,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-741-t.png
CPH-Erpobdella sp.-665-t.png,Erpobdella sp,600,450,337116,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-665-t.png
CPH-Erpobdella sp.-698-t.png,Erpobdella sp,600,450,336320,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-698-t.png
CPH-Erpobdella sp.-658-t.png,Erpobdella sp,600,338,248005,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-658-t.png
CPH-Erpobdella sp.-700-t.png,Erpobdella sp,600,450,340741,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-700-t.png
CPH-Erpobdella sp.-639-t.png,Erpobdella sp,600,338,237890,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-639-t.png
CPH-Erpobdella sp.-681-t.png,Erpobdella sp,600,450,329552,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-681-t.png
CPH-Erpobdella sp.-763-v.png,Erpobdella sp,600,338,236845,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-763-v.png
CPH-Erpobdella sp.-724-t.png,Erpobdella sp,600,450,323825,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-724-t.png
CPH-Erpobdella sp.-719-t.png,Erpobdella sp,600,450,321362,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-719-t.png
CPH-Erpobdella sp.-641-t.png,Erpobdella sp,600,338,243945,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-641-t.png
CPH-Erpobdella sp.-643-t.png,Erpobdella sp,600,338,240084,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-643-t.png
CPH-Erpobdella sp.-683-t.png,Erpobdella sp,600,450,349562,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-683-t.png
CPH-Erpobdella sp.-726-t.png,Erpobdella sp,600,450,352768,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-726-t.png
CPH-Erpobdella sp.-702-t.png,Erpobdella sp,600,450,339249,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-702-t.png
CPH-Erpobdella sp.-667-t.png,Erpobdella sp,600,450,339211,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-667-t.png
CPH-Erpobdella sp.-696-t.png,Erpobdella sp,600,450,333175,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-696-t.png
CPH-Erpobdella sp.-637-t.png,Erpobdella sp,600,450,326603,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-637-t.png
CPH-Erpobdella sp.-672-t.png,Erpobdella sp,600,450,342413,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-672-t.png
CPH-Erpobdella sp.-717-t.png,Erpobdella sp,600,450,328434,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-717-t.png
CPH-Erpobdella sp.-715-t.png,Erpobdella sp,600,450,321492,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-715-t.png
CPH-Erpobdella sp.-670-t.png,Erpobdella sp,600,450,339117,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-670-t.png
CPH-Erpobdella sp.-728-t.png,Erpobdella sp,600,450,320940,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-728-t.png
CPH-Erpobdella sp.-731-t.png,Erpobdella sp,600,450,325005,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-731-t.png
CPH-Erpobdella sp.-669-t.png,Erpobdella sp,600,450,335916,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-669-t.png
CPH-Erpobdella sp.-694-t.png,Erpobdella sp,600,450,340177,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-694-t.png
CPH-Erpobdella sp.-776-v.png,Erpobdella sp,600,338,236311,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-776-v.png
CPH-Erpobdella sp.-708-t.png,Erpobdella sp,600,450,337123,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-708-t.png
CPH-Erpobdella sp.-690-t.png,Erpobdella sp,600,450,340923,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-690-t.png
CPH-Erpobdella sp.-735-t.png,Erpobdella sp,600,450,335640,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-735-t.png
CPH-Erpobdella sp.-649-t.png,Erpobdella sp,600,338,237203,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-649-t.png
CPH-Erpobdella sp.-711-t.png,Erpobdella sp,600,450,329901,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-711-t.png
CPH-Erpobdella sp.-689-t.png,Erpobdella sp,600,450,339282,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-689-t.png
CPH-Erpobdella sp.-840-v.png,Erpobdella sp,600,450,339620,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-840-v.png
CPH-Erpobdella sp.-674-t.png,Erpobdella sp,600,450,345673,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-674-t.png
CPH-Erpobdella sp.-794-v.png,Erpobdella sp,600,450,343672,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-794-v.png
CPH-Erpobdella sp.-676-t.png,Erpobdella sp,600,450,340639,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-676-t.png
CPH-Erpobdella sp.-769-v.png,Erpobdella sp,600,338,235383,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-769-v.png
CPH-Erpobdella sp.-713-t.png,Erpobdella sp,600,450,345786,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-713-t.png
CPH-Erpobdella sp.-737-t.png,Erpobdella sp,600,450,325054,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-737-t.png
CPH-Erpobdella sp.-652-t.png,Erpobdella sp,600,338,247259,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-652-t.png
CPH-Erpobdella sp.-729-t.png,Erpobdella sp,600,450,325457,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-729-t.png
CPH-Erpobdella sp.-671-t.png,Erpobdella sp,600,450,337199,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-671-t.png
CPH-Erpobdella sp.-714-t.png,Erpobdella sp,600,450,332549,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-714-t.png
CPH-Erpobdella sp.-668-t.png,Erpobdella sp,600,450,330186,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-668-t.png
CPH-Erpobdella sp.-695-t.png,Erpobdella sp,600,450,350646,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-695-t.png
CPH-Erpobdella sp.-730-t.png,Erpobdella sp,600,450,335837,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-730-t.png
CPH-Erpobdella sp.-655-t.png,Erpobdella sp,600,338,239278,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-655-t.png
CPH-Erpobdella sp.-775-v.png,Erpobdella sp,600,338,233614,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-775-v.png
CPH-Erpobdella sp.-697-t.png,Erpobdella sp,600,450,336587,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-697-t.png
CPH-Erpobdella sp.-732-t.png,Erpobdella sp,600,450,324481,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-732-t.png
CPH-Erpobdella sp.-716-t.png,Erpobdella sp,600,450,353329,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-716-t.png
CPH-Erpobdella sp.-673-t.png,Erpobdella sp,600,450,344766,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-673-t.png
CPH-Erpobdella sp.-677-t.png,Erpobdella sp,600,450,340917,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-677-t.png
CPH-Erpobdella sp.-653-t.png,Erpobdella sp,600,338,227254,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-653-t.png
CPH-Erpobdella sp.-736-t.png,Erpobdella sp,600,450,330572,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-736-t.png
CPH-Erpobdella sp.-734-t.png,Erpobdella sp,600,450,339475,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-734-t.png
CPH-Erpobdella sp.-691-t.png,Erpobdella sp,600,450,333479,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-691-t.png
CPH-Erpobdella sp.-773-v.png,Erpobdella sp,600,338,242587,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-773-v.png
CPH-Erpobdella sp.-651-t.png,Erpobdella sp,600,338,235276,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-651-t.png
CPH-Erpobdella sp.-709-t.png,Erpobdella sp,600,450,344379,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-709-t.png
CPH-Erpobdella sp.-688-t.png,Erpobdella sp,600,450,334120,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-688-t.png
CPH-Erpobdella sp.-710-t.png,Erpobdella sp,600,450,354513,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-710-t.png
CPH-Erpobdella sp.-648-t.png,Erpobdella sp,600,338,231479,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Erpobdella sp/CPH-Erpobdella sp.-648-t.png
CPH-Lymnea sp.-2227-v.png,Lymnea sp,600,450,340975,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Lymnea sp/CPH-Lymnea sp.-2227-v.png
CPH-Lymnea sp.-1971-t.png,Lymnea sp,600,450,326121,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Lymnea sp/CPH-Lymnea sp.-1971-t.png
CPH-Lymnea sp.-2246-v.png,Lymnea sp,600,338,226395,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Lymnea sp/CPH-Lymnea sp.-2246-v.png
